ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
"Color [A=255, R=255, G=0, B=255]",Inline,Photons,15,Water,"20, 5"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,0,-6.24,2.6,0.67,
,0,-6.14,2.6,1.17,
,0,-6.04,2.6,1.49,
,0,-5.94,2.6,1.58,
,0,-5.84,2.6,1.61,
,0,-5.74,2.6,1.63,
,0,-5.64,2.6,1.68,
,0,-5.54,2.6,1.76,
,0,-5.44,2.6,1.83,
,0,-5.34,2.6,1.91,
,0,-5.24,2.6,1.99,
,0,-5.14,2.6,2.06,
,0,-5.04,2.6,2.13,
,0,-4.94,2.6,2.21,
,0,-4.84,2.6,2.36,
,0,-4.74,2.6,2.45,
,0,-4.64,2.6,2.55,
,0,-4.54,2.6,2.68,
,0,-4.44,2.6,2.83,
,0,-4.34,2.6,2.97,
,0,-4.24,2.6,3.13,
,0,-4.14,2.6,3.34,
,0,-4.04,2.6,3.56,
,0,-3.94,2.6,3.81,
,0,-3.84,2.6,4.08,
,0,-3.74,2.6,4.38,
,0,-3.64,2.6,4.74,
,0,-3.54,2.6,5.23,
,0,-3.44,2.6,5.79,
,0,-3.34,2.6,6.45,
,0,-3.24,2.6,7.25,
,0,-3.14,2.6,8.23,
,0,-3.04,2.6,9.57,
,0,-2.94,2.6,11.61,
,0,-2.84,2.6,14.35,
,0,-2.74,2.6,18.07,
,0,-2.64,2.6,23.1,
,0,-2.54,2.6,29.69,
,0,-2.44,2.6,39.2,
,0,-2.34,2.6,49.48,
,0,-2.24,2.6,59.72,
,0,-2.14,2.6,69.4,
,0,-2.04,2.6,78.12,
,0,-1.94,2.6,85.57,
,0,-1.84,2.6,89.96,
,0,-1.74,2.6,92.94,
,0,-1.64,2.6,95.23,
,0,-1.54,2.6,97,
,0,-1.44,2.6,98.34,
,0,-1.34,2.6,99.31,
,0,-1.24,2.6,99.85,
,0,-1.14,2.6,100.1,
,0,-1.04,2.6,100.28,
,0,-0.94,2.6,100.42,
,0,-0.84,2.6,100.47,
,0,-0.74,2.6,100.43,
,0,-0.64,2.6,100.46,
,0,-0.54,2.6,100.33,
,0,-0.44,2.6,100.25,
,0,-0.34,2.6,100.22,
,0,-0.24,2.6,100.25,
,0,-0.14,2.6,100.33,
,0,-0.04,2.6,100.05,
,0,0.06,2.6,100.06,
,0,0.16,2.6,100.11,
,0,0.26,2.6,100.14,
,0,0.36,2.6,100.15,
,0,0.46,2.6,100.19,
,0,0.56,2.6,100.25,
,0,0.66,2.6,100.25,
,0,0.76,2.6,100.23,
,0,0.86,2.6,100.13,
,0,0.96,2.6,99.94,
,0,1.06,2.6,99.73,
,0,1.16,2.6,99.2,
,0,1.26,2.6,98.77,
,0,1.36,2.6,98.21,
,0,1.46,2.6,97.42,
,0,1.56,2.6,96.41,
,0,1.66,2.6,95.21,
,0,1.76,2.6,92.9,
,0,1.86,2.6,89.17,
,0,1.96,2.6,83.87,
,0,2.06,2.6,76.85,
,0,2.16,2.6,68.04,
,0,2.26,2.6,57.49,
,0,2.36,2.6,46.72,
,0,2.46,2.6,36.88,
,0,2.56,2.6,28.37,
,0,2.66,2.6,21.55,
,0,2.76,2.6,16.58,
,0,2.86,2.6,13.13,
,0,2.96,2.6,11.2,
,0,3.06,2.6,9.6,
,0,3.16,2.6,8.31,
,0,3.26,2.6,7.26,
,0,3.36,2.6,6.41,
,0,3.46,2.6,5.67,
,0,3.56,2.6,5.26,
,0,3.66,2.6,4.86,
,0,3.76,2.6,4.49,
,0,3.86,2.6,4.16,
,0,3.96,2.6,3.88,
,0,4.06,2.6,3.66,
,0,4.16,2.6,3.47,
,0,4.26,2.6,3.29,
,0,4.36,2.6,3.12,
,0,4.46,2.6,2.97,
,0,4.56,2.6,2.86,
,0,4.66,2.6,2.77,
,0,4.76,2.6,2.62,
,0,4.86,2.6,2.48,
,0,4.96,2.6,2.37,
,0,5.06,2.6,2.28,
,0,5.16,2.6,2.2,
,0,5.26,2.6,2.06,
,0,5.36,2.6,2.03,
,0,5.46,2.6,1.98,
,0,5.56,2.6,1.9,
,0,5.66,2.6,1.81,
,0,5.76,2.6,1.73,
,0,5.86,2.6,1.67,
,0,5.96,2.6,1.64,
,0,6.06,2.6,1.6,
,0,6.16,2.6,1.56,
,0,6.26,2.6,1.53,
,0,6.36,2.6,1.51,
"Color [A=255, R=255, G=69, B=0]",Crossline,Photons,15,Water,"20, 5"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,13.2,0,2.6,0.46,
,13.1,0,2.6,1.52,
,13,0,2.6,1.82,
,12.9,0,2.6,1.97,
,12.8,0,2.6,2.02,
,12.7,0,2.6,2.05,
,12.6,0,2.6,2.1,
,12.5,0,2.6,2.19,
,12.4,0,2.6,2.25,
,12.3,0,2.6,2.34,
,12.2,0,2.6,2.42,
,12.1,0,2.6,2.52,
,12,0,2.6,2.68,
,11.9,0,2.6,2.75,
,11.8,0,2.6,2.83,
,11.7,0,2.6,2.9,
,11.6,0,2.6,2.98,
,11.5,0,2.6,3.05,
,11.4,0,2.6,3.13,
,11.3,0,2.6,3.44,
,11.2,0,2.6,3.57,
,11.1,0,2.6,3.7,
,11,0,2.6,3.87,
,10.9,0,2.6,4.08,
,10.8,0,2.6,4.33,
,10.7,0,2.6,4.64,
,10.6,0,2.6,4.92,
,10.5,0,2.6,5.28,
,10.4,0,2.6,5.72,
,10.3,0,2.6,6.22,
,10.2,0,2.6,6.78,
,10.1,0,2.6,7.69,
,10,0,2.6,8.8,
,9.9,0,2.6,10.32,
,9.8,0,2.6,12.34,
,9.7,0,2.6,14.99,
,9.6,0,2.6,18.37,
,9.5,0,2.6,24.69,
,9.4,0,2.6,32.95,
,9.3,0,2.6,42.91,
,9.2,0,2.6,53.75,
,9.1,0,2.6,64.91,
,9,0,2.6,75.54,
,8.9,0,2.6,83.24,
,8.8,0,2.6,88.81,
,8.7,0,2.6,92.92,
,8.6,0,2.6,95.8,
,8.5,0,2.6,97.79,
,8.4,0,2.6,99.07,
,8.3,0,2.6,100.04,
,8.2,0,2.6,100.73,
,8.1,0,2.6,101.22,
,8,0,2.6,101.66,
,7.9,0,2.6,102.05,
,7.8,0,2.6,102.08,
,7.7,0,2.6,102.26,
,7.6,0,2.6,102.41,
,7.5,0,2.6,102.6,
,7.4,0,2.6,102.81,
,7.3,0,2.6,102.89,
,7.2,0,2.6,102.86,
,7.1,0,2.6,102.87,
,7,0,2.6,102.92,
,6.9,0,2.6,102.98,
,6.8,0,2.6,102.99,
,6.7,0,2.6,102.92,
,6.6,0,2.6,102.85,
,6.5,0,2.6,102.98,
,6.4,0,2.6,103.03,
,6.3,0,2.6,103.03,
,6.2,0,2.6,103.08,
,6.1,0,2.6,103.2,
,6,0,2.6,103.22,
,5.9,0,2.6,103.04,
,5.8,0,2.6,102.91,
,5.7,0,2.6,102.85,
,5.6,0,2.6,102.85,
,5.5,0,2.6,102.93,
,5.4,0,2.6,103.16,
,5.3,0,2.6,103.19,
,5.2,0,2.6,103.13,
,5.1,0,2.6,103.1,
,5,0,2.6,103.16,
,4.9,0,2.6,103.3,
,4.8,0,2.6,103.2,
,4.7,0,2.6,102.99,
,4.6,0,2.6,102.89,
,4.5,0,2.6,102.88,
,4.4,0,2.6,102.93,
,4.3,0,2.6,103,
,4.2,0,2.6,103.02,
,4.1,0,2.6,102.81,
,4,0,2.6,102.66,
,3.9,0,2.6,102.61,
,3.8,0,2.6,102.6,
,3.7,0,2.6,102.51,
,3.6,0,2.6,102.18,
,3.5,0,2.6,101.92,
,3.4,0,2.6,101.76,
,3.3,0,2.6,101.68,
,3.2,0,2.6,101.65,
,3.1,0,2.6,101.6,
,3,0,2.6,101.26,
,2.9,0,2.6,101.23,
,2.8,0,2.6,101.14,
,2.7,0,2.6,100.94,
,2.6,0,2.6,100.71,
,2.5,0,2.6,100.74,
,2.4,0,2.6,100.79,
,2.3,0,2.6,100.72,
,2.2,0,2.6,100.61,
,2.1,0,2.6,100.51,
,2,0,2.6,100.52,
,1.9,0,2.6,100.77,
,1.8,0,2.6,100.61,
,1.7,0,2.6,100.48,
,1.6,0,2.6,100.43,
,1.5,0,2.6,100.43,
,1.4,0,2.6,100.37,
,1.3,0,2.6,100.2,
,1.2,0,2.6,100.24,
,1.1,0,2.6,100.26,
,1,0,2.6,100.25,
,0.9,0,2.6,100.24,
,0.8,0,2.6,100.23,
,0.7,0,2.6,100.22,
,0.6,0,2.6,100.13,
,0.5,0,2.6,100.11,
,0.4,0,2.6,100.1,
,0.3,0,2.6,100.08,
,0.2,0,2.6,100.01,
,0.1,0,2.6,99.88,
,0,0,2.6,99.95,
,-0.1,0,2.6,99.88,
,-0.2,0,2.6,99.82,
,-0.3,0,2.6,99.89,
,-0.4,0,2.6,100.12,
,-0.5,0,2.6,100.08,
,-0.6,0,2.6,99.98,
,-0.7,0,2.6,99.96,
,-0.8,0,2.6,100.07,
,-0.9,0,2.6,100.23,
,-1,0,2.6,100.3,
,-1.1,0,2.6,100.47,
,-1.2,0,2.6,100.44,
,-1.3,0,2.6,100.46,
,-1.4,0,2.6,100.54,
,-1.5,0,2.6,100.62,
,-1.6,0,2.6,100.64,
,-1.7,0,2.6,100.81,
,-1.8,0,2.6,100.77,
,-1.9,0,2.6,100.77,
,-2,0,2.6,100.81,
,-2.1,0,2.6,100.8,
,-2.2,0,2.6,100.67,
,-2.3,0,2.6,100.9,
,-2.4,0,2.6,100.95,
,-2.5,0,2.6,101,
,-2.6,0,2.6,101.1,
,-2.7,0,2.6,101.14,
