ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
"Color [A=255, R=255, G=0, B=255]",Inline,Photons,15,Water,"30, 30"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,0,-18.16,5,4.51,
,0,-18.06,5,3.94,
,0,-17.96,5,3.91,
,0,-17.86,5,3.93,
,0,-17.76,5,4.02,
,0,-17.66,5,4.14,
,0,-17.56,5,4.28,
,0,-17.46,5,4.36,
,0,-17.36,5,4.45,
,0,-17.26,5,4.62,
,0,-17.16,5,4.79,
,0,-17.06,5,4.93,
,0,-16.96,5,5.04,
,0,-16.86,5,5.16,
,0,-16.76,5,5.42,
,0,-16.66,5,5.59,
,0,-16.56,5,5.76,
,0,-16.46,5,5.96,
,0,-16.36,5,6.2,
,0,-16.26,5,6.43,
,0,-16.16,5,6.67,
,0,-16.06,5,6.95,
,0,-15.96,5,7.23,
,0,-15.86,5,7.54,
,0,-15.76,5,7.89,
,0,-15.66,5,8.31,
,0,-15.56,5,8.79,
,0,-15.46,5,9.32,
,0,-15.36,5,9.9,
,0,-15.26,5,10.57,
,0,-15.16,5,11.37,
,0,-15.06,5,12.43,
,0,-14.96,5,13.84,
,0,-14.86,5,15.67,
,0,-14.76,5,18.03,
,0,-14.66,5,21.2,
,0,-14.56,5,25.63,
,0,-14.46,5,33.25,
,0,-14.36,5,42.38,
,0,-14.26,5,52.19,
,0,-14.16,5,62.15,
,0,-14.06,5,71.8,
,0,-13.96,5,80.71,
,0,-13.86,5,86.67,
,0,-13.76,5,90.26,
,0,-13.66,5,92.82,
,0,-13.56,5,94.73,
,0,-13.46,5,96.17,
,0,-13.36,5,97.2,
,0,-13.26,5,97.92,
,0,-13.16,5,98.43,
,0,-13.06,5,98.92,
,0,-12.96,5,99.39,
,0,-12.86,5,99.8,
,0,-12.76,5,100.11,
,0,-12.66,5,100.29,
,0,-12.56,5,100.41,
,0,-12.46,5,100.56,
,0,-12.36,5,100.75,
,0,-12.26,5,100.93,
,0,-12.16,5,101,
,0,-12.06,5,101.11,
,0,-11.96,5,101.25,
,0,-11.86,5,101.39,
,0,-11.76,5,101.54,
,0,-11.66,5,101.72,
,0,-11.56,5,101.87,
,0,-11.46,5,101.87,
,0,-11.36,5,101.87,
,0,-11.26,5,101.88,
,0,-11.16,5,101.91,
,0,-11.06,5,101.94,
,0,-10.96,5,101.88,
,0,-10.86,5,102,
,0,-10.76,5,102.08,
,0,-10.66,5,102.11,
,0,-10.56,5,102.1,
,0,-10.46,5,102.03,
,0,-10.36,5,101.93,
,0,-10.26,5,101.95,
,0,-10.16,5,102.01,
,0,-10.06,5,102.08,
,0,-9.96,5,102.13,
,0,-9.86,5,102.14,
,0,-9.76,5,102.04,
,0,-9.66,5,102.07,
,0,-9.56,5,102.11,
,0,-9.46,5,102.13,
,0,-9.36,5,102.09,
,0,-9.26,5,101.93,
,0,-9.16,5,101.89,
,0,-9.06,5,101.95,
,0,-8.96,5,102,
,0,-8.86,5,102.02,
,0,-8.76,5,102.02,
,0,-8.66,5,102.01,
,0,-8.56,5,102.08,
,0,-8.46,5,102.06,
,0,-8.36,5,102.01,
,0,-8.26,5,101.97,
,0,-8.16,5,101.97,
,0,-8.06,5,102,
,0,-7.96,5,101.85,
,0,-7.86,5,101.89,
,0,-7.76,5,101.95,
,0,-7.66,5,102,
,0,-7.56,5,102.05,
,0,-7.46,5,102.05,
,0,-7.36,5,101.95,
,0,-7.26,5,102.03,
,0,-7.16,5,102.03,
,0,-7.06,5,101.95,
,0,-6.96,5,101.92,
,0,-6.86,5,102.13,
,0,-6.76,5,101.99,
,0,-6.66,5,101.97,
,0,-6.56,5,101.98,
,0,-6.46,5,102.04,
,0,-6.36,5,102.14,
,0,-6.26,5,102.24,
,0,-6.16,5,102.1,
,0,-6.06,5,102.11,
,0,-5.96,5,102.15,
,0,-5.86,5,102.13,
,0,-5.76,5,102.04,
,0,-5.66,5,102.02,
,0,-5.56,5,101.98,
,0,-5.46,5,101.92,
,0,-5.36,5,101.92,
,0,-5.26,5,101.99,
,0,-5.16,5,102.07,
,0,-5.06,5,102.01,
,0,-4.96,5,101.97,
,0,-4.86,5,101.95,
,0,-4.76,5,101.94,
,0,-4.66,5,101.9,
,0,-4.56,5,101.8,
