ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
"Color [A=255, R=255, G=0, B=255]",Crossline,Photons,15,Water,"30, 30"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,-19.04,0,10,6.21,
,-18.94,0,10,6.15,
,-18.84,0,10,6.28,
,-18.74,0,10,6.5,
,-18.64,0,10,6.66,
,-18.54,0,10,6.76,
,-18.44,0,10,6.89,
,-18.34,0,10,7.2,
,-18.24,0,10,7.35,
,-18.14,0,10,7.43,
,-18.04,0,10,7.53,
,-17.94,0,10,7.73,
,-17.84,0,10,7.95,
,-17.74,0,10,8.03,
,-17.64,0,10,8.24,
,-17.54,0,10,8.49,
,-17.44,0,10,8.73,
,-17.34,0,10,8.97,
,-17.24,0,10,9.16,
,-17.14,0,10,9.23,
,-17.04,0,10,9.68,
,-16.94,0,10,9.92,
,-16.84,0,10,10.16,
,-16.74,0,10,10.47,
,-16.64,0,10,10.84,
,-16.54,0,10,11.16,
,-16.44,0,10,11.64,
,-16.34,0,10,12,
,-16.24,0,10,12.49,
,-16.14,0,10,13.08,
,-16.04,0,10,13.69,
,-15.94,0,10,14.28,
,-15.84,0,10,15.48,
,-15.74,0,10,16.74,
,-15.64,0,10,18.26,
,-15.54,0,10,20.16,
,-15.44,0,10,22.58,
,-15.34,0,10,26.12,
,-15.24,0,10,31.78,
,-15.14,0,10,38.62,
,-15.04,0,10,46.53,
,-14.94,0,10,54.99,
,-14.84,0,10,63.55,
,-14.74,0,10,71.67,
,-14.64,0,10,77.94,
,-14.54,0,10,82.71,
,-14.44,0,10,86.27,
,-14.34,0,10,88.89,
,-14.24,0,10,90.64,
,-14.14,0,10,92.05,
,-14.04,0,10,93.17,
,-13.94,0,10,94,
,-13.84,0,10,94.72,
,-13.74,0,10,95.32,
,-13.64,0,10,95.73,
,-13.54,0,10,96.08,
,-13.44,0,10,96.5,
,-13.34,0,10,96.89,
,-13.24,0,10,97.23,
,-13.14,0,10,97.48,
,-13.04,0,10,97.59,
,-12.94,0,10,97.79,
,-12.84,0,10,98.09,
,-12.74,0,10,98.31,
,-12.64,0,10,98.47,
,-12.54,0,10,98.66,
,-12.44,0,10,98.93,
,-12.34,0,10,99.11,
,-12.24,0,10,99.2,
,-12.14,0,10,99.28,
