ScanColor,ScanType,RadiationType,Energy,Medium,FieldSize
"Color [A=255, R=255, G=0, B=255]",Inline,Photons,15,Water,"10, 10"
,Crossline(cm),Inline(cm),Depth(cm),Dose(%),
,0,-8.67,5,1.3,
,0,-8.57,5,1.48,
,0,-8.47,5,1.63,
,0,-8.37,5,1.65,
,0,-8.27,5,1.68,
,0,-8.17,5,1.73,
,0,-8.07,5,1.78,
,0,-7.97,5,1.86,
,0,-7.87,5,2.02,
,0,-7.77,5,2.04,
,0,-7.67,5,2.09,
,0,-7.57,5,2.17,
,0,-7.47,5,2.26,
,0,-7.37,5,2.36,
,0,-7.27,5,2.54,
,0,-7.17,5,2.63,
,0,-7.07,5,2.71,
,0,-6.97,5,2.82,
,0,-6.87,5,2.99,
,0,-6.77,5,3.19,
,0,-6.67,5,3.35,
,0,-6.57,5,3.54,
,0,-6.47,5,3.79,
,0,-6.37,5,4.08,
,0,-6.27,5,4.39,
,0,-6.17,5,4.74,
,0,-6.07,5,5.18,
,0,-5.97,5,5.72,
,0,-5.87,5,6.34,
,0,-5.77,5,7.07,
,0,-5.67,5,7.96,
,0,-5.57,5,9.02,
,0,-5.47,5,10.26,
,0,-5.37,5,12.22,
,0,-5.27,5,14.83,
,0,-5.17,5,18.4,
,0,-5.07,5,23.35,
,0,-4.97,5,29.99,
,0,-4.87,5,38.96,
,0,-4.77,5,49.14,
,0,-4.67,5,59.38,
,0,-4.57,5,69.1,
,0,-4.47,5,77.72,
,0,-4.37,5,84.66,
,0,-4.27,5,88.84,
,0,-4.17,5,91.36,
,0,-4.07,5,93.28,
,0,-3.97,5,94.78,
,0,-3.87,5,95.89,
,0,-3.77,5,96.65,
,0,-3.67,5,97.16,
,0,-3.57,5,97.69,
,0,-3.47,5,98.13,
,0,-3.37,5,98.46,
,0,-3.27,5,98.69,
,0,-3.17,5,98.8,
,0,-3.07,5,99.21,
,0,-2.97,5,99.31,
,0,-2.87,5,99.43,
,0,-2.77,5,99.59,
,0,-2.67,5,99.75,
,0,-2.57,5,99.84,
,0,-2.47,5,99.67,
,0,-2.37,5,99.82,
,0,-2.27,5,100,
,0,-2.17,5,100.14,
,0,-2.07,5,100.23,
,0,-1.97,5,100.34,
,0,-1.87,5,100.6,
,0,-1.77,5,100.71,
,0,-1.67,5,100.8,
,0,-1.57,5,100.88,
,0,-1.47,5,100.88,
,0,-1.37,5,100.67,
,0,-1.27,5,100.95,
,0,-1.17,5,100.9,
,0,-1.07,5,100.82,
,0,-0.97,5,100.75,
,0,-0.87,5,100.64,
,0,-0.77,5,100.43,
,0,-0.67,5,100.26,
,0,-0.57,5,100.12,
,0,-0.47,5,100.02,
,0,-0.37,5,99.96,
,0,-0.27,5,99.94,
,0,-0.17,5,99.97,
,0,-0.07,5,100.01,
,0,0.03,5,99.95,
,0,0.13,5,99.86,
,0,0.23,5,99.83,
,0,0.33,5,99.92,
,0,0.43,5,100,
,0,0.53,5,100.09,
,0,0.63,5,100.11,
,0,0.73,5,100.13,
,0,0.83,5,100.17,
,0,0.93,5,100.2,
,0,1.03,5,100.2,
,0,1.13,5,100.35,
,0,1.23,5,100.35,
,0,1.33,5,100.31,
,0,1.43,5,100.26,
,0,1.53,5,100.24,
,0,1.63,5,100.3,
,0,1.73,5,100.24,
,0,1.83,5,100.15,
,0,1.93,5,100.08,
,0,2.03,5,100,
,0,2.13,5,99.92,
,0,2.23,5,99.83,
,0,2.33,5,99.88,
,0,2.43,5,99.93,
,0,2.53,5,99.93,
,0,2.63,5,99.87,
,0,2.73,5,99.8,
,0,2.83,5,99.91,
,0,2.93,5,99.69,
,0,3.03,5,99.54,
,0,3.13,5,99.46,
,0,3.23,5,99.37,
,0,3.33,5,99.2,
,0,3.43,5,98.89,
,0,3.53,5,98.48,
,0,3.63,5,97.95,
,0,3.73,5,97.28,
,0,3.83,5,96.51,
,0,3.93,5,95.64,
,0,4.03,5,94.4,
,0,4.13,5,92.45,
,0,4.23,5,89.71,
,0,4.33,5,85.97,
,0,4.43,5,80.8,
,0,4.53,5,73.71,
,0,4.63,5,64.56,
,0,4.73,5,54.11,
,0,4.83,5,43.8,
,0,4.93,5,34.28,
,0,5.03,5,26.08,
,0,5.13,5,19.7,
